code,name,close,open,high,low,change_pct,volume,turnover,volume_ratio,ma5,ma10,ma20,rsi_6,bias_20,is_yang,body_ratio,upper_shadow_ratio,lower_shadow_ratio,close_position,amplitude,six_dim_score,six_dim_details
600085,Beijing Tongrentang ,31.459999084472656,30.690000534057617,31.649999618530273,30.6200008392334,2.3422228975777974,20174974.0,634704663.5692596,1.7800748915308755,30.559999847412108,30.477999687194824,31.030499744415284,73.0769435971035,1.3841199580895294,True,74.75722941542473,18.446675654054694,6.796094930520577,81.55332434594531,3.350679202882144,9,"{'趋势': '🟡 站上MA5 (+1)', 'K线': '✅ 强势阳线 (+2)', '量能': '✅ 放量上涨 量比1.78 (+2)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中3.4% (+1)', '尾盘': '✅ 收于高位82% (+2)'}"
600156,"Hunan Huasheng CO.,L",9.029999732971191,8.199999809265137,9.029999732971191,8.149999618530273,9.98781596850389,22243255.0,200856586.71041012,1.7669223472943567,8.372000122070313,8.272000074386597,8.201999998092651,70.47617858229526,10.095095526348318,True,94.3181608826688,0.0,5.681839117331186,100.0,10.718637154105753,9,"{'趋势': '✅ 多头排列 (+2)', 'K线': '✅ 强势阳线 (+2)', '量能': '✅ 放量上涨 量比1.77 (+2)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '❌ 振幅10.7% (0)', '尾盘': '✅ 收于高位100% (+2)'}"
600315,Shanghai Jahwa Unite,22.309999465942383,21.139999389648438,22.600000381469727,21.09000015258789,5.584478712932285,20479300.0,456893172.06287384,1.6498636914654596,21.205999755859374,21.681999588012694,22.57649984359741,63.66560668737562,-1.180432660072443,True,77.48343701645246,19.205355733097544,3.3112072504499954,80.79464426690245,7.1462389439444385,9,"{'趋势': '🟡 站上MA5 (+1)', 'K线': '✅ 强势阳线 (+2)', '量能': '✅ 放量上涨 量比1.65 (+2)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中7.1% (+1)', '尾盘': '✅ 收于高位81% (+2)'}"
600305,Jiangsu Hengshun Vin,8.270000457763672,8.140000343322754,8.289999961853027,8.119999885559082,1.597052935600391,23013552.0,190322085.57476807,1.2956061948859119,8.134000205993653,8.120000171661378,8.086500120162963,73.21432828907258,2.2692182634507985,True,76.4706212343906,11.764408890484578,11.764969875124818,88.23559110951543,2.088452937638958,9,"{'趋势': '✅ 多头排列 (+2)', 'K线': '✅ 强势阳线 (+2)', '量能': '🟡 温和放量 量比1.30 (+1)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中2.1% (+1)', '尾盘': '✅ 收于高位88% (+2)'}"
600436,Zhangzhou Pientzehua,170.44000244140625,163.88999938964844,170.9600067138672,163.4199981689453,3.996584950973843,8674881.0,1478546738.8189087,1.746805145210128,163.16599731445314,161.87799987792968,165.44850006103516,76.41854937008334,3.016952331710282,True,86.86996855154996,6.896600572305127,6.233430876144914,93.10339942769488,4.600652006224923,9,"{'趋势': '🟡 站上MA5 (+1)', 'K线': '✅ 强势阳线 (+2)', '量能': '✅ 放量上涨 量比1.75 (+2)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中4.6% (+1)', '尾盘': '✅ 收于高位93% (+2)'}"
600754,Shanghai Jin Jiang I,28.440000534057617,27.09000015258789,28.799999237060547,27.020000457763672,5.138637102409464,23674432.0,673300858.7235107,1.5767985172263526,27.083999633789062,26.986000061035156,26.85550012588501,73.39901315835834,5.900096444844713,True,75.84277007217926,20.224660105954364,3.932569821866374,79.77533989404564,6.580402327176933,9,"{'趋势': '✅ 多头排列 (+2)', 'K线': '✅ 强势阳线 (+2)', '量能': '✅ 放量上涨 量比1.58 (+2)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中6.6% (+1)', '尾盘': '🟡 收于中上80% (+1)'}"
600897,Xiamen International,19.290000915527344,18.510000228881836,19.420000076293945,18.510000228881836,4.666308172062507,20184949.0,389367684.68987274,1.2818159623113023,18.44200019836426,17.961000061035158,17.571000003814696,82.15610878818325,9.783170629670762,True,85.71437554233687,14.28562445766314,0.0,85.71437554233687,4.93760082660742,9,"{'趋势': '✅ 多头排列 (+2)', 'K线': '✅ 强势阳线 (+2)', '量能': '🟡 温和放量 量比1.28 (+1)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中4.9% (+1)', '尾盘': '✅ 收于高位86% (+2)'}"
600926,Bank of Hangzhou Co.,16.59000015258789,16.170000076293945,16.670000076293945,16.15999984741211,2.7881089216649286,64716495.0,1073646661.9249535,1.215513012099119,16.129999923706055,15.902999973297119,15.671000003814697,77.62238881519585,5.864336344518453,True,82.35291917707293,15.686252510406264,1.9608283125208033,84.31374748959374,3.159852838711568,9,"{'趋势': '✅ 多头排列 (+2)', 'K线': '✅ 强势阳线 (+2)', '量能': '🟡 温和放量 量比1.22 (+1)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中3.2% (+1)', '尾盘': '✅ 收于高位84% (+2)'}"
601009,"Bank of Nanjing Co.,",11.180000305175781,10.819999694824219,11.25,10.819999694824219,3.710580539080787,119418997.0,1335104422.9037857,1.5006675752278584,10.73799991607666,10.586999988555908,10.595499992370605,89.99997138979779,5.516495806956264,True,83.72101275704831,16.278987242951686,0.0,83.72101275704831,3.988871204334105,9,"{'趋势': '🟡 站上MA5 (+1)', 'K线': '✅ 强势阳线 (+2)', '量能': '✅ 放量上涨 量比1.50 (+2)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中4.0% (+1)', '尾盘': '✅ 收于高位84% (+2)'}"
002003,股票002003,10.829999923706055,10.220000267028809,10.850000381469727,10.380000114440918,3.7356356225872105,30646692.0,331903672.02184296,2.1118350667456016,10.453999900817871,10.348999881744385,10.363499879837036,74.77479102927265,4.501375493588119,True,129.7870872570922,4.255414127763879,-34.04250138485607,95.74458587223612,4.501918447505845,9,"{'趋势': '🟡 站上MA5 (+1)', 'K线': '✅ 强势阳线 (+2)', '量能': '✅ 放量上涨 量比2.11 (+2)', '分时': '✅ 收盘高于开盘 (+1)', '盘口': '✅ 振幅适中4.5% (+1)', '尾盘': '✅ 收于高位96% (+2)'}"
