code,name,close,open,high,low,change_pct,volume,turnover,volume_ratio,ma5,ma10,ma20,bias_20,rsi_6,bb_lower,distance_to_lower,is_yang,body_ratio,upper_shadow_ratio,lower_shadow_ratio,is_hammer,is_v_reversal,consecutive_down,oversold_score,oversold_details
600212,Gresgying Digital En,7.78000020980835,7.800000190734863,7.820000171661377,7.730000019073486,-0.6385659563843198,8056801.0,62681913.47038412,0.6688722145727983,7.803999996185302,7.975000047683716,8.022500014305114,-3.022746077461608,26.229518448541782,7.677559111005541,1.33429254430568,False,22.222163353537066,22.222163353537066,55.55567329292587,True,False,1,5,"{'乖离率': '❌ 未超跌-3.0% (0)', 'RSI': '✅ 超卖RSI=26.2 (+2)', 'K线': '✅ 金针探底(下影56%) (+2)', '量能': '❌ 量能平淡0.67x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600267,Zhejiang Hisun Pharm,10.40999984741211,10.300000190734863,10.430000305175781,10.229999542236328,0.9699265152806646,11173595.0,116317122.24504471,0.8048141906662544,10.41599998474121,10.60299997329712,10.583500003814697,-1.6393457395006517,17.647080822927066,10.197793647550467,2.0809030580121064,True,54.99961853172862,10.000190734135689,35.000190734135685,False,False,0,5,"{'乖离率': '❌ 未超跌-1.6% (0)', 'RSI': '✅ 极度超卖RSI=17.6 (+3)', 'K线': '🟡 阳线反弹+0.97% (+1)', '量能': '❌ 量能平淡0.80x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600326,"Xizang Tianlu Co., L",10.720000267028809,10.649999618530273,10.729999542236328,10.600000381469727,0.28064254277952094,19592298.0,210029439.791708,0.5237501131049931,10.77400016784668,11.242000102996826,11.276000022888184,-4.930824359088319,17.968731373530744,10.478942301641158,2.3004035946442523,True,53.84700030811215,7.691799815132708,38.46119987675514,False,False,0,5,"{'乖离率': '❌ 未超跌-4.9% (0)', 'RSI': '✅ 极度超卖RSI=18.0 (+3)', 'K线': '🟡 阳线反弹+0.28% (+1)', '量能': '❌ 量能平淡0.52x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600536,China National Softw,45.0099983215332,45.0,45.060001373291016,44.40999984741211,-0.7278381780857842,11235509.0,505710241.2315712,0.6795486849565587,45.17399978637695,46.91599998474121,47.82800006866455,-5.891949784824092,23.880571521295394,43.894758958830366,2.5407118962626933,True,1.5381997018674367,7.6927591347113164,90.76904116342125,True,False,1,5,"{'乖离率': '❌ 未超跌-5.9% (0)', 'RSI': '✅ 超卖RSI=23.9 (+2)', 'K线': '✅ 金针探底(下影91%) (+2)', '量能': '❌ 量能平淡0.68x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600563,Xiamen Faratronic Co,106.7699966430664,106.87999725341797,106.91000366210938,105.30000305175781,-0.5402904884013657,2914157.0,311144533.10736847,0.6285381404607414,107.43999938964843,111.49199905395508,110.13899955749511,-3.0588646419200565,23.536958907725506,101.91708996430768,4.761622099353761,False,6.8323334565408995,1.863751386085127,91.30391515737398,True,False,1,5,"{'乖离率': '❌ 未超跌-3.1% (0)', 'RSI': '✅ 超卖RSI=23.5 (+2)', 'K线': '✅ 金针探底(下影91%) (+2)', '量能': '❌ 量能平淡0.63x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600593,Dalian Sunasia Touri,40.13999938964844,40.400001525878906,40.849998474121094,39.5,-1.6176467150827805,5929909.0,238026543.64067078,0.7070239339262759,43.39399948120117,45.02499961853027,45.27249984741211,-11.33690535106834,15.911754268050345,39.53629894119307,1.5269523567527765,False,19.259439267125185,33.33314495300853,47.407415779866284,False,False,5,5,"{'乖离率': '🟡 轻度超跌-11.3% (+1)', 'RSI': '✅ 极度超卖RSI=15.9 (+3)', 'K线': '❌ 继续下跌-1.62% (0)', '量能': '❌ 量能平淡0.71x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600619,Shanghai Highly (Gro,18.559999465942383,18.600000381469727,18.68000030517578,18.350000381469727,-1.013336181640625,13415123.0,248984675.71555138,0.708265972568506,18.67400016784668,19.367000007629393,20.27700004577637,-8.467724890061493,23.076896205283845,17.95880587005357,3.3476256731039498,False,12.121492356154091,24.24240672774037,63.63610091610554,True,False,1,5,"{'乖离率': '❌ 未超跌-8.5% (0)', 'RSI': '✅ 超卖RSI=23.1 (+2)', 'K线': '✅ 金针探底(下影64%) (+2)', '量能': '❌ 量能平淡0.71x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600635,Shanghai Dazhong Pub,6.360000133514404,6.369999885559082,6.369999885559082,6.309999942779541,-0.15698198154363194,36433332.0,231715996.38437462,0.6950849613381139,6.381999969482422,6.53600001335144,6.660000038146973,-4.504503046760315,22.727272727272734,6.200480780943191,2.572693283099704,False,16.66626930198921,0.0,83.33373069801078,True,False,1,5,"{'乖离率': '❌ 未超跌-4.5% (0)', 'RSI': '✅ 超卖RSI=22.7 (+2)', 'K线': '✅ 金针探底(下影83%) (+2)', '量能': '❌ 量能平淡0.70x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600745,Wingtech Technology ,34.22999954223633,33.900001525878906,34.29999923706055,33.599998474121094,-1.09795163656131,45514568.0,1557963641.8050842,0.9114034471950399,36.72399978637695,38.25099983215332,38.76000003814697,-11.687307769484747,16.775907927365807,35.106606389177884,-2.4969854312428854,True,47.142522384074205,9.999945504384172,42.85753211154162,False,False,5,5,"{'乖离率': '🟡 轻度超跌-11.7% (+1)', 'RSI': '✅ 极度超卖RSI=16.8 (+3)', 'K线': '❌ 继续下跌-1.10% (0)', '量能': '❌ 量能平淡0.91x (0)', '布林带': '✅ 触及下轨 (+1)'}"
600927,股票600927,15.479999542236328,15.369999885559082,15.529999732971191,15.1899995803833,0.7156776675099166,5983804.0,92629283.18083191,0.8073899759521057,15.643999671936035,16.08199987411499,16.07999997138977,-3.731345959085757,8.510631102501748,15.2883326710956,1.2536806678932222,True,32.35282567963289,14.705931851585904,52.941242468781205,False,False,0,5,"{'乖离率': '❌ 未超跌-3.7% (0)', 'RSI': '✅ 极度超卖RSI=8.5 (+3)', 'K线': '🟡 阳线反弹+0.72% (+1)', '量能': '❌ 量能平淡0.81x (0)', '布林带': '✅ 触及下轨 (+1)'}"
603229,股票603229,9.859999656677246,9.760000228881836,9.899999618530273,9.710000038146973,0.9211790654733992,5416328.0,53404992.220451355,0.5841586375242941,9.842000007629395,9.963000011444091,10.025500059127808,-1.6507944887983932,17.582403762717405,9.614418136831256,2.5543045491771093,True,52.63139402396237,21.052657996576805,26.315947979460823,False,False,0,5,"{'乖离率': '❌ 未超跌-1.7% (0)', 'RSI': '✅ 极度超卖RSI=17.6 (+3)', 'K线': '🟡 阳线反弹+0.92% (+1)', '量能': '❌ 量能平淡0.58x (0)', '布林带': '✅ 触及下轨 (+1)'}"
002517,股票002517,22.440000534057617,25.030000686645508,23.0,22.149999618530273,-3.4007706575385432,70561871.0,1583408422.9241047,1.0176788102018683,23.8560001373291,24.417000198364256,25.195500087738036,-10.936474942291166,10.891090978677965,22.793041133066065,-1.548896423901456,False,304.70576355619386,-238.82350301248755,34.11773945629369,False,False,4,5,"{'乖离率': '🟡 轻度超跌-10.9% (+1)', 'RSI': '✅ 极度超卖RSI=10.9 (+3)', 'K线': '❌ 继续下跌-3.40% (0)', '量能': '❌ 量能平淡1.02x (0)', '布林带': '✅ 触及下轨 (+1)'}"
